ts,marker_id,color,det_u,det_v,gt_u,gt_v,pixel_err_px,roll_deg,pitch_deg,yaw_deg,gt_depth_geom_m,gt_depth_img_m,da3_raw_m,da3_lin_m,da3_quad_m,err_raw_m,err_lin_m,err_quad_m,jitter_m,gt_x_cam_m,gt_y_cam_m,gt_z_cam_m,blob_area_px,detected
789.934,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,4.454754352495041e-25,-1.7483012795797396e-05,-7.617381759131442e-05,3.00583815574646,3.0008389949798584,3.073087692260742,2.1494803899765014,2.0120603216932964,0.06724953651428223,0.8563577657699586,0.9937778340531636,0.01692485809326172,3.00583815574646,1.998142957687378,0.983034074306488,59,1
789.934,da3_marker_yellow,yellow,217.69703389830508,116.31073446327683,218,117,0.7529113087811181,4.454754352495041e-25,-1.7483012795797396e-05,-7.617381759131442e-05,3.0058398246765137,3.000840187072754,3.068251848220825,2.147060050034523,2.0099705342164986,0.06241202354431152,0.8587797746419907,0.995869290460015,0.02176046371459961,3.0058398246765137,0.698142945766449,0.48303404450416565,59,1
789.934,da3_marker_orange,orange,176.7603813559322,127.12052730696799,178,128,1.5199100632963396,4.454754352495041e-25,-1.7483012795797396e-05,-7.617381759131442e-05,3.005838394165039,3.0008394718170166,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450270652770996,0.8527276732683182,0.9906389018321473,0.024178266525268555,3.005838394165039,1.5381429195404053,0.2630341351032257,59,1
789.965,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,8.533458012896051e-26,-8.854988306098542e-06,-7.617381759131441e-05,3.0058391094207764,3.000840663909912,3.0489091873168945,2.1373790482521056,2.00163646155766,0.043070077896118164,0.8684600611686708,1.0042026478631163,0.0265963077545166,3.0058391094207764,1.2181429862976074,0.6828401684761047,59,1
789.965,da3_marker_purple,purple,198.15833333333333,130.66666666666666,199,132,1.5767626820658789,8.533458012896051e-26,-8.854988306098542e-06,-7.617381759131441e-05,3.0058393478393555,3.000839948654175,3.0561628341674805,2.1410094985008237,2.0047571589759157,0.050323486328125,0.8648298493385318,1.0010821888634398,0.01692485809326172,3.0058393478393555,1.0981428623199463,0.18284018337726593,54,1
789.965,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,8.533458012896051e-26,-8.854988306098542e-06,-7.617381759131441e-05,3.0058393478393555,3.000840187072754,3.0489091873168945,2.1373790482521056,2.00163646155766,0.04306983947753906,0.8684602995872499,1.0042028862816954,0.02176070213317871,3.0058393478393555,0.9981428980827332,0.46284013986587524,59,1
789.965,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,8.533458012896051e-26,-8.854988306098542e-06,-7.617381759131441e-05,3.005838394165039,3.0008389949798584,3.0561628341674805,2.1410094985008237,2.0047571589759157,0.050324440002441406,0.8648288956642154,1.0010812351891234,0.01692485809326172,3.005838394165039,1.998142957687378,0.9828401207923889,59,1
789.965,da3_marker_yellow,yellow,217.74375,116.27777777777779,218,117,0.766334783741147,8.533458012896051e-26,-8.854988306098542e-06,-7.617381759131441e-05,3.0058398246765137,3.000840425491333,3.0440735816955566,2.1349588276386258,1.9995591609755952,0.03823375701904297,0.8708809970378879,1.0062806637009185,0.024178266525268555,3.0058398246765137,0.698142945766449,0.4828401207923889,60,1
789.965,da3_marker_orange,orange,176.7603813559322,127.12052730696799,178,128,1.5199100632963396,8.533458012896051e-26,-8.854988306098542e-06,-7.617381759131441e-05,3.005838632583618,3.0008397102355957,3.0537450313568115,2.139799388194084,2.0037163414798114,0.04790639877319336,0.8660392443895342,1.0021222911038068,0.0265960693359375,3.005838632583618,1.5381429195404053,0.262840211391449,59,1
789.995,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-2.5844445401344827e-25,-5.809450086647694e-07,-7.617381759131442e-05,3.0058391094207764,3.000840425491333,3.075505495071411,2.150690500283241,2.0131060927224906,0.06966638565063477,0.8551486091375353,0.9927330166982857,0.0265963077545166,3.0058391094207764,1.2181429862976074,0.6826807260513306,59,1
789.995,da3_marker_purple,purple,198.15833333333333,130.66666666666666,199,132,1.5767626820658789,-2.5844445401344827e-25,-5.809450086647694e-07,-7.617381759131442e-05,3.0058393478393555,3.000839948654175,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450175285339355,0.8527286269426346,0.9906398555064637,0.024178266525268555,3.0058393478393555,1.0981428623199463,0.18268075585365295,54,1
789.995,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-2.5844445401344827e-25,-5.809450086647694e-07,-7.617381759131442e-05,3.0058393478393555,3.000840425491333,3.073087692260742,2.1494803899765014,2.0120603216932964,0.06724834442138672,0.8563589578628541,0.9937790261460591,0.024178504943847656,3.0058393478393555,0.9981428980827332,0.46268072724342346,59,1
789.995,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-2.5844445401344827e-25,-5.809450086647694e-07,-7.617381759131442e-05,3.00583815574646,3.0008389949798584,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450294494628906,0.8527274348497391,0.9906386634135682,0.024178266525268555,3.00583815574646,1.998142957687378,0.9826806783676147,59,1
789.995,da3_marker_yellow,yellow,217.74375,116.27777777777779,218,117,0.766334783741147,-2.5844445401344827e-25,-5.809450086647694e-07,-7.617381759131442e-05,3.0058398246765137,3.000840663909912,3.068251848220825,2.147060050034523,2.0099705342164986,0.06241202354431152,0.8587797746419907,0.995869290460015,0.024178266525268555,3.0058398246765137,0.698142945766449,0.48268070816993713,60,1
789.995,da3_marker_orange,orange,176.7603813559322,127.12052730696799,178,128,1.5199100632963396,-2.5844445401344827e-25,-5.809450086647694e-07,-7.617381759131442e-05,3.005838632583618,3.000840187072754,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450246810913086,0.8527279116868973,0.9906391402507264,0.0265960693359375,3.005838632583618,1.5381429195404053,0.2626807987689972,59,1
790.03,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-5.742004798507996e-25,7.112857352091327e-06,-7.617381759131444e-05,3.0058391094207764,3.000840425491333,3.073087692260742,2.1494803899765014,2.0120603216932964,0.06724858283996582,0.856358719444275,0.99377878772748,0.0024178028106689453,3.0058391094207764,1.2181429862976074,0.6825000047683716,59,1
790.03,da3_marker_purple,purple,198.15833333333333,130.66666666666666,199,132,1.5767626820658789,-5.742004798507996e-25,7.112857352091327e-06,-7.617381759131444e-05,3.0058393478393555,3.000839948654175,3.0706698894500732,2.1482702796697617,2.011015169848106,0.06483054161071777,0.8575690681695938,0.9948241779912497,0.009671211242675781,3.0058393478393555,1.0981428623199463,0.18250001966953278,54,1
790.03,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-5.742004798507996e-25,7.112857352091327e-06,-7.617381759131444e-05,3.0058393478393555,3.000840425491333,3.068251848220825,2.147060050034523,2.0099705342164986,0.06241250038146973,0.8587792978048325,0.9958688136228568,0.004835844039916992,3.0058393478393555,0.9981428980827332,0.4625000059604645,59,1
790.03,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-5.742004798507996e-25,7.112857352091327e-06,-7.617381759131444e-05,3.005837917327881,3.0008389949798584,3.075505495071411,2.150690500283241,2.0131060927224906,0.06966757774353027,0.8551474170446398,0.9927318246053902,0.004835605621337891,3.005837917327881,1.998142957687378,0.9824999570846558,59,1
790.03,da3_marker_yellow,yellow,217.71038135593218,116.32391713747646,218,117,0.7355045859746274,-5.742004798507996e-25,7.112857352091327e-06,-7.617381759131444e-05,3.0058398246765137,3.000840663909912,3.068251848220825,2.147060050034523,2.0099705342164986,0.06241202354431152,0.8587797746419907,0.995869290460015,0.0,3.0058398246765137,0.698142945766449,0.48249998688697815,59,1
790.03,da3_marker_orange,orange,176.7603813559322,127.12052730696799,178,128,1.5199100632963396,-5.742004798507996e-25,7.112857352091327e-06,-7.617381759131444e-05,3.005838632583618,3.000840187072754,3.0706698894500732,2.1482702796697617,2.011015169848106,0.06483125686645508,0.8575683529138565,0.9948234627355124,0.009671211242675781,3.005838632583618,1.5381429195404053,0.2625000774860382,59,1
790.059,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-8.46114057210895e-25,1.404236342484053e-05,-7.617381759131445e-05,3.0058391094207764,3.000840425491333,3.03682017326355,2.1313284967184067,1.996447853982528,0.030981063842773438,0.8745106127023696,1.0093912554382483,0.03626751899719238,3.0058391094207764,1.2181429862976074,0.6823588609695435,59,1
790.059,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-8.46114057210895e-25,1.404236342484053e-05,-7.617381759131445e-05,3.0058395862579346,3.000840425491333,3.0344021320343018,2.130118267083168,1.9954118879039098,0.028562545776367188,0.8757213191747666,1.0104276983540248,0.036267757415771484,3.0058395862579346,1.0981428623199463,0.18235887587070465,59,1
790.059,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-8.46114057210895e-25,1.404236342484053e-05,-7.617381759131445e-05,3.0058395862579346,3.000840425491333,3.031984329223633,2.1289081567764283,1.9943766431859573,0.026144742965698242,0.8769314294815063,1.0114629430719773,0.03626751899719238,3.0058395862579346,0.9981428980827332,0.46235886216163635,59,1
790.059,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-8.46114057210895e-25,1.404236342484053e-05,-7.617381759131445e-05,3.00583815574646,3.0008389949798584,3.0416557788848877,2.133748717331886,1.9985214394605686,0.035817623138427734,0.8720894384145739,1.0073167162858914,0.03384971618652344,3.00583815574646,1.998142957687378,0.9823588132858276,59,1
790.059,da3_marker_yellow,yellow,217.6622844827586,116.35823754789271,218,117,0.7251970873634201,-8.46114057210895e-25,1.404236342484053e-05,-7.617381759131445e-05,3.0058400630950928,3.000840663909912,3.029566526412964,2.127698046469688,1.9933420176520087,0.023726463317871094,0.8781420166254046,1.012498045443084,0.03868532180786133,3.0058400630950928,0.698142945766449,0.48235884308815,58,1
790.059,da3_marker_orange,orange,176.7603813559322,127.12052730696799,178,128,1.5199100632963396,-8.46114057210895e-25,1.404236342484053e-05,-7.617381759131445e-05,3.0058388710021973,3.000840187072754,3.03682017326355,2.1313284967184067,1.996447853982528,0.03098130226135254,0.8745103742837905,1.0093910170196692,0.03384971618652344,3.0058388710021973,1.5381429195404053,0.2623589336872101,59,1
790.094,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.0876543094403638e-24,2.006356240009838e-05,-7.617381759131449e-05,3.0058391094207764,3.000840425491333,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450199127197266,0.8527283885240555,0.9906396170878846,0.04352092742919922,3.0058391094207764,1.2181429862976074,0.6822093725204468,59,1
790.094,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.0876543094403638e-24,2.006356240009838e-05,-7.617381759131449e-05,3.0058395862579346,3.000840425491333,3.085176944732666,2.1555310608386993,2.017295472077139,0.07933735847473145,0.8503085254192353,0.9885441141807956,0.05077481269836426,3.0058395862579346,1.0981428623199463,0.18220935761928558,59,1
790.094,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.0876543094403638e-24,2.006356240009838e-05,-7.617381759131449e-05,3.0058393478393555,3.000840425491333,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450175285339355,0.8527286269426346,0.9906398555064637,0.04835677146911621,3.0058393478393555,0.9981428980827332,0.4622093141078949,59,1
790.094,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.0876543094403638e-24,2.006356240009838e-05,-7.617381759131449e-05,3.00583815574646,3.0008394718170166,3.085176944732666,2.1555310608386993,2.017295472077139,0.07933878898620605,0.8503070949077607,0.988542683669321,0.04352116584777832,3.00583815574646,1.998142957687378,0.982209324836731,59,1
790.094,da3_marker_yellow,yellow,217.71038135593218,116.32391713747646,218,117,0.7355045859746274,-1.0876543094403638e-24,2.006356240009838e-05,-7.617381759131449e-05,3.0058398246765137,3.000840663909912,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450127601623535,0.8527291037797928,0.9906403323436219,0.050774574279785156,3.0058398246765137,0.698142945766449,0.48220929503440857,59,1
790.094,da3_marker_orange,orange,176.79375,127.16666666666667,178,128,1.466111696612664,-1.0876543094403638e-24,2.006356240009838e-05,-7.617381759131449e-05,3.0058388710021973,3.000840187072754,3.082759141921997,2.1543209505319596,2.0162472242508707,0.0769202709197998,0.8515179204702377,0.9895916467513266,0.045938968658447266,3.0058388710021973,1.5381429195404053,0.26220938563346863,60,1
790.14,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.2120403075944897e-24,2.507958520114897e-05,-7.617381759131426e-05,3.0058391094207764,3.000840187072754,3.03682017326355,2.1313284967184067,1.996447853982528,0.030981063842773438,0.8745106127023696,1.0093912554382483,0.04352092742919922,3.0058391094207764,1.2181429862976074,0.6821230053901672,59,1
790.14,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.2120403075944897e-24,2.507958520114897e-05,-7.617381759131426e-05,3.0058395862579346,3.000840663909912,3.03682017326355,2.1313284967184067,1.996447853982528,0.030980587005615234,0.8745110895395278,1.0093917322754065,0.04835677146911621,3.0058395862579346,1.0981428623199463,0.18212300539016724,59,1
790.14,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.2120403075944897e-24,2.507958520114897e-05,-7.617381759131426e-05,3.0058393478393555,3.000840663909912,3.03682017326355,2.1313284967184067,1.996447853982528,0.030980825424194336,0.8745108511209487,1.0093914938568274,0.04352092742919922,3.0058393478393555,0.9981428980827332,0.46212297677993774,59,1
790.14,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.2120403075944897e-24,2.507958520114897e-05,-7.617381759131426e-05,3.005837917327881,3.0008385181427,3.0440735816955566,2.1349588276386258,1.9995591609755952,0.03823566436767578,0.8708790896892551,1.0062787563522857,0.041103363037109375,3.005837917327881,1.998142957687378,0.9821229577064514,59,1
790.14,da3_marker_yellow,yellow,217.74375,116.27777777777779,218,117,0.766334783741147,-1.2120403075944897e-24,2.507958520114897e-05,-7.617381759131426e-05,3.0058398246765137,3.000840663909912,3.031984329223633,2.1289081567764283,1.9943766431859573,0.02614450454711914,0.8769316679000854,1.0114631814905564,0.04835677146911621,3.0058398246765137,0.698142945766449,0.4821229577064514,60,1
790.14,da3_marker_orange,orange,176.79375,127.16666666666667,178,128,1.466111696612664,-1.2120403075944897e-24,2.507958520114897e-05,-7.617381759131426e-05,3.0058388710021973,3.000840425491333,3.0416557788848877,2.133748717331886,1.9985214394605686,0.03581690788269043,0.8720901536703112,1.0073174315416287,0.041103363037109375,3.0058388710021973,1.5381429195404053,0.2621230483055115,60,1
790.174,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.3219628175911692e-24,2.9032619470406584e-05,-7.617381759131422e-05,3.0058393478393555,3.000840425491333,3.022312879562378,2.12406759622097,1.990241754343877,0.01647353172302246,0.8817717516183854,1.0155975934954784,0.014507293701171875,3.0058393478393555,1.2181429862976074,0.6821216344833374,59,1
790.174,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.3219628175911692e-24,2.9032619470406584e-05,-7.617381759131422e-05,3.0058398246765137,3.000840663909912,3.024730682373047,2.1252777065277098,1.9912745222647559,0.018890857696533203,0.8805621181488039,1.0145653024117578,0.01208949089050293,3.0058398246765137,1.0981428623199463,0.18212160468101501,59,1
790.174,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.3219628175911692e-24,2.9032619470406584e-05,-7.617381759131422e-05,3.0058395862579346,3.000840663909912,3.022312879562378,2.12406759622097,1.990241754343877,0.01647329330444336,0.8817719900369645,1.0155978319140575,0.014507293701171875,3.0058395862579346,0.9981428980827332,0.4621215760707855,59,1
790.174,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.3219628175911692e-24,2.9032619470406584e-05,-7.617381759131422e-05,3.00583815574646,3.0008389949798584,3.024730682373047,2.1252777065277098,1.9912745222647559,0.018892526626586914,0.8805604492187502,1.014563633481704,0.019342899322509766,3.00583815574646,1.998142957687378,0.9821215867996216,59,1
790.174,da3_marker_yellow,yellow,217.74375,116.27777777777779,218,117,0.766334783741147,-1.3219628175911692e-24,2.9032619470406584e-05,-7.617381759131422e-05,3.0058400630950928,3.0008411407470703,3.019895076751709,2.1228574859142304,1.9892096056070023,0.014055013656616211,0.8829825771808624,1.0166304574880904,0.012089252471923828,3.0058400630950928,0.698142945766449,0.4821215569972992,60,1
790.174,da3_marker_orange,orange,176.79375,127.16666666666667,178,128,1.466111696612664,-1.3219628175911692e-24,2.9032619470406584e-05,-7.617381759131422e-05,3.0058388710021973,3.000840663909912,3.022312879562378,2.12406759622097,1.990241754343877,0.016474008560180664,0.8817712747812272,1.0155971166583202,0.019342899322509766,3.0058388710021973,1.5381429195404053,0.26212164759635925,60,1
790.229,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.4347780252193377e-24,3.190121098429527e-05,-7.617381759131436e-05,3.0058391094207764,3.000840425491333,3.0634162425994873,2.144639829421043,2.0078833265682534,0.05757713317871094,0.8611992799997332,0.997955782852523,0.041103363037109375,3.0058391094207764,1.2181429862976074,0.6821904182434082,59,1
790.229,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.4347780252193377e-24,3.190121098429527e-05,-7.617381759131436e-05,3.0058398246765137,3.000840425491333,3.0706698894500732,2.1482702796697617,2.011015169848106,0.06483006477355957,0.857569545006752,0.9948246548284079,0.04593920707702637,3.0058398246765137,1.0981428623199463,0.1821904182434082,59,1
790.229,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.4347780252193377e-24,3.190121098429527e-05,-7.617381759131436e-05,3.0058395862579346,3.000840425491333,3.0634162425994873,2.144639829421043,2.0078833265682534,0.057576656341552734,0.8611997568368914,0.9979562596896812,0.041103363037109375,3.0058395862579346,0.9981428980827332,0.4621903896331787,59,1
790.229,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.4347780252193377e-24,3.190121098429527e-05,-7.617381759131436e-05,3.00583815574646,3.0008394718170166,3.0609984397888184,2.1434297191143035,2.006840651520137,0.0551602840423584,0.8624084366321565,0.998997504226323,0.036267757415771484,3.00583815574646,1.998142957687378,0.9821903705596924,59,1
790.229,da3_marker_yellow,yellow,217.71038135593218,116.32391713747646,218,117,0.7355045859746274,-1.4347780252193377e-24,3.190121098429527e-05,-7.617381759131436e-05,3.0058400630950928,3.000840663909912,3.0609984397888184,2.1434297191143035,2.006840651520137,0.055158376693725586,0.8624103439807893,0.9989994115749559,0.041103363037109375,3.0058400630950928,0.698142945766449,0.4821903705596924,59,1
790.229,da3_marker_orange,orange,176.79375,127.16666666666667,178,128,1.466111696612664,-1.4347780252193377e-24,3.190121098429527e-05,-7.617381759131436e-05,3.0058388710021973,3.000840187072754,3.068251848220825,2.147060050034523,2.0099705342164986,0.06241297721862793,0.8587788209676743,0.9958683367856986,0.045938968658447266,3.0058388710021973,1.5381429195404053,0.26219046115875244,60,1
790.267,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.4289926299563822e-24,3.369584121084333e-05,-7.617381759131426e-05,3.0058391094207764,3.000840425491333,3.082759141921997,2.1543209505319596,2.0162472242508707,0.0769200325012207,0.8515181588888168,0.9895918851699057,0.019342899322509766,3.0058391094207764,1.2181429862976074,0.6822739243507385,59,1
790.267,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.4289926299563822e-24,3.369584121084333e-05,-7.617381759131426e-05,3.0058398246765137,3.000840425491333,3.075505495071411,2.150690500283241,2.0131060927224906,0.06966567039489746,0.8551493243932726,0.992733731954023,0.004835605621337891,3.0058398246765137,1.0981428623199463,0.18227390944957733,59,1
790.267,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.4289926299563822e-24,3.369584121084333e-05,-7.617381759131426e-05,3.0058395862579346,3.000840425491333,3.075505495071411,2.150690500283241,2.0131060927224906,0.06966590881347656,0.8551490859746935,0.9927334935354439,0.012089252471923828,3.0058395862579346,0.9981428980827332,0.46227386593818665,59,1
790.267,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.4289926299563822e-24,3.369584121084333e-05,-7.617381759131426e-05,3.00583815574646,3.0008394718170166,3.085176944732666,2.1555310608386993,2.017295472077139,0.07933878898620605,0.8503070949077607,0.988542683669321,0.024178504943847656,3.00583815574646,1.998142957687378,0.9822738766670227,59,1
790.267,da3_marker_yellow,yellow,217.74375,116.27777777777779,218,117,0.766334783741147,-1.4289926299563822e-24,3.369584121084333e-05,-7.617381759131426e-05,3.0058400630950928,3.000840663909912,3.0706698894500732,2.1482702796697617,2.011015169848106,0.06482982635498047,0.8575697834253311,0.994824893246987,0.009671449661254883,3.0058400630950928,0.698142945766449,0.4822738468647003,60,1
790.267,da3_marker_orange,orange,176.79375,127.16666666666667,178,128,1.466111696612664,-1.4289926299563822e-24,3.369584121084333e-05,-7.617381759131426e-05,3.0058388710021973,3.000840187072754,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450222969055176,0.8527281501054764,0.9906393786693055,0.012089252471923828,3.0058388710021973,1.5381429195404053,0.2622739374637604,60,1
790.298,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.4289926299563936e-24,3.445420753957062e-05,-7.61738175913143e-05,3.0058391094207764,3.000840425491333,3.024730682373047,2.1252777065277098,1.9912745222647559,0.018891572952270508,0.8805614028930666,1.0145645871560205,0.058028459548950195,3.0058391094207764,1.2181429862976074,0.6822683811187744,59,1
790.298,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.4289926299563936e-24,3.445420753957062e-05,-7.61738175913143e-05,3.0058398246765137,3.000840425491333,3.024730682373047,2.1252777065277098,1.9912745222647559,0.018890857696533203,0.8805621181488039,1.0145653024117578,0.05077481269836426,3.0058398246765137,1.0981428623199463,0.1822683960199356,59,1
790.298,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.4289926299563936e-24,3.445420753957062e-05,-7.61738175913143e-05,3.0058395862579346,3.000840425491333,3.022312879562378,2.12406759622097,1.990241754343877,0.01647329330444336,0.8817719900369645,1.0155978319140575,0.0531926155090332,3.0058395862579346,0.9981428980827332,0.4622683823108673,59,1
790.298,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.4289926299563936e-24,3.445420753957062e-05,-7.61738175913143e-05,3.00583815574646,3.0008394718170166,3.031984329223633,2.1289081567764283,1.9943766431859573,0.02614617347717285,0.8769299989700317,1.0114615125605027,0.0531926155090332,3.00583815574646,1.998142957687378,0.9822683334350586,59,1
790.298,da3_marker_yellow,yellow,217.71038135593218,116.32391713747646,218,117,0.7355045859746274,-1.4289926299563936e-24,3.445420753957062e-05,-7.61738175913143e-05,3.0058400630950928,3.000840663909912,3.019895076751709,2.1228574859142304,1.9892096056070023,0.014055013656616211,0.8829825771808624,1.0166304574880904,0.05077481269836426,3.0058400630950928,0.698142945766449,0.482268363237381,59,1
790.298,da3_marker_orange,orange,176.79375,127.16666666666667,178,128,1.466111696612664,-1.4289926299563936e-24,3.445420753957062e-05,-7.61738175913143e-05,3.0058388710021973,3.000840187072754,3.029566526412964,2.127698046469688,1.9933420176520087,0.0237276554107666,0.8781408245325091,1.0124968533501886,0.050774574279785156,3.0058388710021973,1.5381429195404053,0.26226845383644104,60,1
790.332,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.3653532820635957e-24,3.425394436652473e-05,-7.617381759131432e-05,3.0058391094207764,3.000840425491333,3.073087692260742,2.1494803899765014,2.0120603216932964,0.06724858283996582,0.856358719444275,0.99377878772748,0.04835700988769531,3.0058391094207764,1.2181429862976074,0.6822375655174255,59,1
790.332,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.3653532820635957e-24,3.425394436652473e-05,-7.617381759131432e-05,3.0058398246765137,3.000840425491333,3.073087692260742,2.1494803899765014,2.0120603216932964,0.06724786758422852,0.8563594347000123,0.9937795029832173,0.04835700988769531,3.0058398246765137,1.0981428623199463,0.18223758041858673,59,1
790.332,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.3653532820635957e-24,3.425394436652473e-05,-7.617381759131432e-05,3.0058395862579346,3.000840425491333,3.0706698894500732,2.1482702796697617,2.011015169848106,0.06483030319213867,0.8575693065881729,0.9948244164098288,0.04835700988769531,3.0058395862579346,0.9981428980827332,0.46223753690719604,59,1
790.332,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.3653532820635957e-24,3.425394436652473e-05,-7.617381759131432e-05,3.00583815574646,3.0008394718170166,3.075505495071411,2.150690500283241,2.0131060927224906,0.06966733932495117,0.8551476554632189,0.9927320630239693,0.04352116584777832,3.00583815574646,1.998142957687378,0.9822375178337097,59,1
790.332,da3_marker_yellow,yellow,217.71038135593218,116.32391713747646,218,117,0.7355045859746274,-1.3653532820635957e-24,3.425394436652473e-05,-7.617381759131432e-05,3.0058400630950928,3.000840663909912,3.0706698894500732,2.1482702796697617,2.011015169848106,0.06482982635498047,0.8575697834253311,0.994824893246987,0.05077481269836426,3.0058400630950928,0.698142945766449,0.4822375178337097,59,1
790.332,da3_marker_orange,orange,176.79375,127.16666666666667,178,128,1.466111696612664,-1.3653532820635957e-24,3.425394436652473e-05,-7.617381759131432e-05,3.0058388710021973,3.000840187072754,3.075505495071411,2.150690500283241,2.0131060927224906,0.06966662406921387,0.8551483707189562,0.9927327782797066,0.045938968658447266,3.0058388710021973,1.5381429195404053,0.2622376084327698,60,1
790.36,da3_marker_red,red,192.5103813559322,106.89830508474577,193,108,1.2055945018603127,-1.284357748381843e-24,3.319650065303461e-05,-7.617381759131428e-05,3.0058391094207764,3.000840663909912,3.075505495071411,2.150690500283241,2.0131060927224906,0.06966638565063477,0.8551486091375353,0.9927330166982857,0.0024178028106689453,3.0058391094207764,1.2181429862976074,0.6822727918624878,59,1
790.36,da3_marker_purple,purple,198.18305084745762,130.93032015065913,199,132,1.3459646718713016,-1.284357748381843e-24,3.319650065303461e-05,-7.617381759131428e-05,3.0058398246765137,3.000840663909912,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450127601623535,0.8527291037797928,0.9906403323436219,0.007253408432006836,3.0058398246765137,1.0981428623199463,0.182272806763649,59,1
790.36,da3_marker_green,green,202.90805084745762,117.18079096045199,204,118,1.3650847600845923,-1.284357748381843e-24,3.319650065303461e-05,-7.617381759131428e-05,3.0058395862579346,3.000840663909912,3.073087692260742,2.1494803899765014,2.0120603216932964,0.06724810600280762,0.8563591962814332,0.9937792645646382,0.0024178028106689453,3.0058395862579346,0.9981428980827332,0.4622727632522583,59,1
790.36,da3_marker_cyan,cyan,154.61694915254236,92.29190207156309,155,93,0.8050656047768181,-1.284357748381843e-24,3.319650065303461e-05,-7.617381759131428e-05,3.00583815574646,3.0008397102355957,3.080341100692749,2.153110720896721,2.0151994923328918,0.07450294494628906,0.8527274348497391,0.9906386634135682,0.004835605621337891,3.00583815574646,1.998142957687378,0.982272744178772,59,1
