ts,marker_id,color,det_u,det_v,gt_u,gt_v,pixel_err_px,roll_deg,pitch_deg,yaw_deg,gt_depth_geom_m,gt_depth_img_m,da3_depth_m,da3_lin_m,da3_quad_m,err_raw_m,err_lin_m,err_quad_m,jitter_m,gt_x_cam_m,gt_y_cam_m,gt_z_cam_m,blob_area_px,detected,da3_depth_median,da3_depth_smoothed,gt_diff,da3_orig_diff,da3_smoothed_diff
1107.031,da3_elev_marker_green,green,269.637284482759,126.308429118774,270,127,0.780917940764232,-2.5345058222499e-15,0.0582643177694756,91.8793231849234,5.0554347038269,5.04559993743897,7.30859375,4.269351171875,4.79357580810547,2.2531590461731,0.786083531951904,0.261858895721436,0.04296875,5.0554347038269,-0.615874290466309,0.467617034912109,58.0,1.0,7.3515625,7.351501436978312,-0.0039153099060103,-0.04296875,2.6169866436553946e-05
1107.064,da3_elev_marker_green,green,269.325,126.288065843621,270,127,0.981058226110209,-2.6680633867856e-15,0.032394915712239,91.8793231849234,5.05163288116455,5.04191303253174,7.30859375,4.269351171875,4.79357580810547,2.25696086883545,0.782281709289551,0.258057073059082,0.0,5.05163288116455,-0.615874290466309,0.464970946311951,54.0,1.0,7.32421875,7.343316630884818,-0.003801822662349963,0.0,-0.008184806093494146
1107.114,da3_elev_marker_green,green,269.626875,126.466666666667,270,127,0.650896850560405,-2.8142638419747703e-15,0.0002394853550158,91.8793231849234,5.04787397384644,5.03826904296875,7.2109375,4.22047421875,4.70804315429688,2.16306352615356,0.827399755096436,0.339830819549561,0.09765625,5.04787397384644,-0.615874350070953,0.461743831634522,60.0,1.0,7.30859375,7.332899766619372,-0.0037589073181099053,-0.09765625,-0.01041686426544608
1107.148,da3_elev_marker_green,green,269.626875,126.466666666667,270,127,0.650896850560405,-2.9724523514678102e-15,-0.0285448722425808,91.8793231849234,5.04408645629883,5.03449153900147,7.23828125,4.234159765625,4.73189047607422,2.19419479370117,0.809926690673828,0.31219598022461,0.02734375,5.04408645629883,-0.615874171257019,0.458856642246246,60.0,1.0,7.30859375,7.32560796163356,-0.0037875175476100864,0.02734375,-0.007291804985811723
1107.181,da3_elev_marker_green,green,269.626875,126.466666666667,270,127,0.650896850560405,-3.1153295678786404e-15,-0.0482679490527124,91.8793231849234,5.0402307510376,5.03042364120483,7.2265625,4.22829453125,4.72166049804688,2.1863317489624,0.811936219787598,0.318570252990723,0.01171875,5.0402307510376,-0.615874409675598,0.456804305315018,60.0,1.0,7.30859375,7.320503698143492,-0.0038557052612295806,-0.01171875,-0.005104263490068206
1107.214,da3_elev_marker_green,green,269.672033898305,126.421845574388,270,127,0.664698656321624,-3.23025227489702e-15,-0.0538469039611997,91.8793231849234,5.0362696647644,5.02683258056641,7.32421875,4.277171484375,4.80735477294922,2.2879490852356,0.759098180389405,0.228914891815186,0.09765625,5.0362696647644,-0.615874171257019,0.456063956022263,59.0,1.0,7.30859375,7.316930713700444,-0.003961086273200465,0.09765625,-0.0035729844430480995
1107.249,da3_elev_marker_green,green,269.672033898305,126.421845574388,270,127,0.664698656321624,-3.34517404337647e-15,-0.0398492045251366,91.8793231849234,5.03216409683228,5.02276086807251,7.2109375,4.22047421875,4.70804315429688,2.17877340316772,0.811689878082276,0.324120942535401,0.11328125,5.03216409683228,-0.615874350070953,0.457112938165665,59.0,1.0,7.30859375,7.31442962459031,-0.0041055679321200245,-0.11328125,-0.002501089110134025
1107.281,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.4519423503110102e-15,-0.0037589043615498,91.8793231849234,5.02788829803467,5.01877975463867,7.2265625,4.22829453125,4.72166049804688,2.19867420196533,0.799593766784668,0.306227799987793,0.015625,5.02788829803467,-0.615874290466309,0.460182428359985,60.0,1.0,7.30859375,7.312678862213216,-0.004275798797610086,0.015625,-0.0017507623770933733
1107.314,da3_elev_marker_green,green,269.685381355932,126.34274952919,270,127,0.728672129681627,-3.5377468211206504e-15,0.0417692207687723,91.8793231849234,5.02353429794312,5.01456546783447,7.265625,4.2478453125,4.7558169921875,2.24209070205688,0.775688985443115,0.267717305755616,0.0390625,5.02353429794312,-0.615874171257019,0.464115262031555,59.0,1.0,7.30859375,7.311453328549251,-0.00435400009155007,0.0390625,-0.0012255336639652725
1107.364,da3_elev_marker_green,green,269.685381355932,126.34274952919,270,127,0.728672129681627,-3.556382955330271e-15,0.0432174964363104,91.8793231849234,5.01552486419678,5.00651693344116,7.2109375,4.22047421875,4.70804315429688,2.19541263580322,0.795050645446778,0.307481709899903,0.0546875,5.01552486419678,-0.615874350070953,0.463854819536209,59.0,1.0,7.30859375,7.310595454984475,-0.008009433746339667,-0.0546875,-0.0008578735647759572
1107.398,da3_elev_marker_green,green,269.673565573771,126.344262295082,270,127,0.732496670490028,-3.4694137873623002e-15,0.0160312486041362,91.8793231849235,5.01173210144043,5.0029296875,7.23828125,4.234159765625,4.73189047607422,2.22654914855957,0.77757233581543,0.279841625366212,0.02734375,5.01173210144043,-0.615874409675598,0.461199015378952,61.0,1.0,7.265625,7.297104318489132,-0.003792762756350321,0.02734375,-0.01349113649534317
1107.431,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.4103995963221704e-15,-0.0165896113637721,91.8793231849235,5.0079779624939,4.99918222427368,7.11328125,4.171597265625,4.62352063232422,2.1053032875061,0.836380696868897,0.384457330169678,0.125,5.0079779624939,-0.615874290466309,0.458125621080399,60.0,1.0,7.23828125,7.279457397942393,-0.0037541389465296504,-0.125,-0.01764692054673933
1107.464,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.37623430550867e-15,-0.043361941335733,91.8793231849235,5.00417900085449,4.995521068573,7.296875,4.2634859375,4.7832585546875,2.29269599914551,0.740693063354493,0.220920446166992,0.18359375,5.00417900085449,-0.615874290466309,0.455637097358704,60.0,1.0,7.23828125,7.267104553559674,-0.003798961639409626,0.18359375,-0.012352844382718331
1107.498,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.3793410879047405e-15,-0.0581236211668826,91.8793231849235,5.00029134750366,4.9917893409729,7.28125,4.255665625,4.76952484375,2.28095865249634,0.744625722503662,0.230766503753663,0.015625,5.00029134750366,-0.615874350070953,0.454228937625885,60.0,1.0,7.23828125,7.258457562491772,-0.003887653350830078,-0.015625,-0.008646991067902121
1107.532,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.36070495164352e-15,-0.0570364421086775,91.8793231849235,4.99628925323486,4.9878420829773,7.28125,4.255665625,4.76952484375,2.28496074676514,0.740623628234864,0.226764409484864,0.0,4.99628925323486,-0.615874290466309,0.454248934984207,60.0,1.0,7.23828125,7.252404668744241,-0.0040020942688006045,0.0,-0.006052893747531485
1107.564,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.38244598502092e-15,-0.0348455999677353,91.8793231849235,4.99213075637817,4.98375129699707,7.2265625,4.22829453125,4.72166049804688,2.23443174362183,0.763836225128174,0.270470258331299,0.0546875,4.99213075637817,-0.615874290466309,0.456175118684769,60.0,1.0,7.23828125,7.2481676431209685,-0.004158496856689453,-0.0546875,-0.004237025623272217
1107.598,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.3979754483307404e-15,-0.0084196837366046,91.8793231849235,4.98794364929199,4.9797887802124,7.1953125,4.21265390625,4.69445166992188,2.20736885070801,0.775289743041992,0.293491979370117,0.03125,4.98794364929199,-0.615874350070953,0.458463937044144,60.0,1.0,7.2265625,7.241686100184678,-0.004187107086179864,-0.03125,-0.006481542936290552
1107.631,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.3917634930052503e-15,-0.014067117250025,91.8793231849236,4.98401498794556,4.97578859329224,7.12109375,4.175507421875,4.63024526123047,2.13707876205444,0.808507566070557,0.353769726715088,0.07421875,4.98401498794556,-0.615874230861664,0.457853704690933,60.0,1.0,7.2265625,7.237149020129274,-0.003928661346430218,-0.07421875,-0.004537080055404097
1107.664,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.3793401389284604e-15,-0.0391742283800773,91.8793231849235,4.98024463653564,4.97209358215332,7.09765625,4.163776953125,4.61009076904297,2.11741161346436,0.816467683410645,0.370153867492676,0.0234375,4.98024463653564,-0.615874171257019,0.455510467290878,60.0,1.0,7.2265625,7.233973064090492,-0.003770351409920103,-0.0234375,-0.0031759560387820684
1107.714,da3_elev_marker_green,green,269.71875,126.388888888889,270,127,0.672724574118904,-3.3793422628137e-15,-0.0752399267757255,91.8793231849236,4.97656631469727,4.9685001373291,7.2109375,4.22047421875,4.70804315429688,2.23437118530273,0.756092095947266,0.268523160400391,0.11328125,4.97656631469727,-0.615874171257019,0.452199935913086,60.0,1.0,7.2265625,7.231749894863344,-0.0036783218383700245,0.11328125,-0.0022231692271477144
1107.748,da3_elev_marker_green,green,269.673565573771,126.433515482696,271,127,1.44233595096018,-3.3544977126118e-15,-0.112331867388773,91.8793231849235,4.97291040420532,4.96311473846436,7.25390625,4.241980078125,4.74555307373047,2.28099584579468,0.730930326080323,0.227357330474853,0.04296875,4.97291040420532,-0.615874409675598,0.448810994625092,61.0,1.0,7.2265625,7.23019367640434,-0.003655910491950465,0.04296875,-0.0015562184590036665
1107.782,da3_elev_marker_green,green,269.71875,126.476702508961,271,127,1.38399487955272,-3.4166218119981803e-15,-0.140945986469282,91.8793231849236,4.96920680999756,4.95935249328613,7.0859375,4.15791171875,4.60003534179688,2.11673069000244,0.811295091247559,0.369171468200683,0.16796875,4.96920680999756,-0.615874350070953,0.446202576160431,62.0,1.0,7.2265625,7.229104323483038,-0.003703594207759231,-0.16796875,-0.0010893529213023
1107.832,da3_elev_marker_green,green,269.71875,126.388888888889,271,127,1.41952751034401,-3.3545035218698604e-15,-0.154882619980128,91.8793231849235,4.96541738510132,4.95188903808594,7.1328125,4.18137265625,4.64034432617188,2.16739511489868,0.784044728851319,0.325073058929443,0.046875,4.96541738510132,-0.615874290466309,0.444961071014404,60.0,1.0,7.2109375,7.223654276438126,-0.0037894248962402344,0.046875,-0.005450047044911699
1107.865,da3_elev_marker_green,green,269.673565573771,126.433515482696,271,127,1.44233595096018,-3.3669266973356403e-15,-0.149033150239078,91.8793231849235,4.96150350570679,4.94825601577759,7.0078125,4.11881015625,4.53337088867187,2.04630899429321,0.842693349456788,0.428132617034913,0.125,4.96150350570679,-0.615874290466309,0.445505917072296,61.0,1.0,7.2109375,7.219839243506688,-0.003913879394530362,-0.125,-0.003815032931438367
1107.898,da3_elev_marker_green,green,269.71875,126.388888888889,271,127,1.41952751034401,-3.3048022197284602e-15,-0.118942231572712,91.8793231849235,4.95742893218994,4.9442343711853,6.90625,4.067978125,4.44767359375,1.94882106781006,0.889450807189942,0.509755338439941,0.1015625,4.95742893218994,-0.615874230861664,0.448236107826233,60.0,1.0,7.1953125,7.212481220454681,-0.004074573516850144,-0.1015625,-0.00735802305200739
1107.931,da3_elev_marker_green,green,269.71875,126.388888888889,271,127,1.41952751034401,-3.1991927705233304e-15,-0.0644893310091988,91.8793231849236,4.95318412780762,4.93998670578003,6.94140625,4.085573828125,4.47721440185547,1.98822212219238,0.867610299682617,0.475969725952148,0.03515625,4.95318412780762,-0.615874230861664,0.453143507242203,60.0,1.0,7.1328125,7.188580604318276,-0.004244804382319778,0.03515625,-0.023900616136404373
1107.964,da3_elev_marker_green,green,269.71875,126.388888888889,271,127,1.41952751034401,-3.0268073105824902e-15,-0.0177629834919413,91.8793231849235,4.94901037216187,4.93607950210571,6.9765625,4.10316953125,4.50688612304688,2.02755212783813,0.845840840911865,0.44212424911499,0.03515625,4.94901037216187,-0.615874230861664,0.457287728786469,60.0,1.0,7.1328125,7.171850173022793,-0.004173755645750177,0.03515625,-0.016730431295483683
1107.998,da3_elev_marker_green,green,269.76393442623,126.344262295082,271,127,1.39923194657344,-2.8592767288415503e-15,-0.0017584905855791,91.8793231849235,4.9450831413269,4.93236446380615,6.90234375,4.066023046875,4.44439936279297,1.9572606086731,0.879060094451905,0.500683778533936,0.07421875,4.9450831413269,-0.615874350070953,0.458555012941361,61.0,1.0,7.12109375,7.156623246115954,-0.003927230834969819,-0.07421875,-0.015226926906838578
1108.031,da3_elev_marker_green,green,270.028977272727,126.318181818182,271,127,1.1864911166705,-2.6467091526322803e-15,-0.0058967301159671,91.8793231849234,4.94131755828857,4.92865467071533,6.96875,4.099259375,4.50028109375,2.02743244171143,0.842058183288574,0.441036464538574,0.06640625,4.94131755828857,-0.615874171257019,0.457979798316956,66.0,1.0,7.09765625,7.138933147281168,-0.003765583038330078,0.06640625,-0.017690098834785672
1108.064,da3_elev_marker_green,green,270.028977272727,126.318181818182,271,127,1.1864911166705,-2.3636740770623803e-15,-0.0196482549488864,91.8793231849234,4.93762969970703,4.9251070022583,6.98828125,4.109034765625,4.51680578857422,2.05065155029297,0.828594934082032,0.420823911132812,0.01953125,4.93762969970703,-0.615874350070953,0.456544071435928,66.0,1.0,7.0859375,7.1230344530968175,-0.003687858581539416,0.01953125,-0.01589869418435086
1108.099,da3_elev_marker_green,green,269.71875,126.388888888889,271,127,1.41952751034401,-1.9940590872038704e-15,-0.0358540743873431,91.8793231849234,4.93396472930908,4.92145204544067,6.9765625,4.10316953125,4.50688612304688,2.04259777069092,0.830795198059082,0.427078606262207,0.01171875,4.93396472930908,-0.615874171257019,0.454926341772079,60.0,1.0,7.0078125,7.088467867167772,-0.003664970397950107,-0.01171875,-0.0345665859290456
1108.132,da3_elev_marker_green,green,269.807661290323,126.388888888889,271,127,1.33982401408493,-1.5871718655902902e-15,-0.0470565504243969,91.8793231849234,4.93026733398438,4.91773843765259,6.90234375,4.066023046875,4.44439936279297,1.97207641601563,0.864244287109376,0.485867971191406,0.07421875,4.93026733398438,-0.615874230861664,0.453817814588547,62.0,1.0,6.98828125,7.05841188201744,-0.003697395324699926,-0.07421875,-0.03005598515033192
1108.182,da3_elev_marker_green,green,269.76393442623,126.344262295082,271,127,1.39923194657344,-7.1282945678960895e-16,-0.024059780423747,91.8793231849234,4.92253875732422,4.91413640975952,6.90625,4.067978125,4.44767359375,1.98371124267578,0.854560632324219,0.474865163574219,0.00390625,4.92253875732422,-0.615874230861664,0.455694258213043,61.0,1.0,6.9765625,7.033857067412208,-0.007728576660160691,0.00390625,-0.024554814605232345
1108.214,da3_elev_marker_green,green,269.76393442623,126.344262295082,271,127,1.39923194657344,-2.46927838557615e-16,0.0157114527237814,91.8793231849235,4.91845703125,4.91030168533325,6.859375,4.0445171875,4.4084894921875,1.94091796875,0.873939843750001,0.5099675390625,0.046875,4.91845703125,-0.615874290466309,0.459149658679962,61.0,1.0,6.9765625,7.016668697188545,-0.004081726074219638,-0.046875,-0.017188370223662375
1108.264,da3_elev_marker_green,green,269.86640625,126.0,271,127,1.51163315326141,1.7083061148902002e-16,0.0381041236757142,91.8793231849235,4.91450977325439,4.90250539779663,6.9609375,4.09534921875,4.49368252929688,2.04642772674561,0.819160554504395,0.420827243957519,0.1015625,4.91450977325439,-0.615874290466309,0.461124390363693,64.0,1.0,6.96875,7.002293088031982,-0.00394725799560991,0.1015625,-0.014375609156563662
1108.298,da3_elev_marker_green,green,269.790340909091,126.082491582492,271,127,1.51825452820594,5.34233861458423e-16,0.0287607325500255,91.8793231849235,4.91081237792969,4.89897346496582,6.94140625,4.085573828125,4.47721440185547,2.03059387207031,0.825238549804688,0.433597976074219,0.01953125,4.91081237792969,-0.615874230861664,0.460336983203888,66.0,1.0,6.9609375,6.989886411622386,-0.003697395324699926,-0.01953125,-0.012406676409595363
1108.332,da3_elev_marker_green,green,269.833846153846,126.047863247863,271,127,1.50548304130898,8.26781151652267e-16,-0.00039236378362,91.8793231849235,4.90726661682129,4.89545297622681,6.9296875,4.07970859375,4.46735291992188,2.02242088317871,0.82755802307129,0.439913696899414,0.01171875,4.90726661682129,-0.615874290466309,0.457748472690582,65.0,1.0,6.94140625,6.97534236313567,-0.003545761108400214,-0.01171875,-0.014544048486715866
1108.365,da3_elev_marker_green,green,269.833846153846,126.047863247863,271,127,1.50548304130898,1.0436197145832902e-15,-0.0363240936115669,91.8793231849235,4.90377426147461,4.89206981658936,6.87890625,4.054292578125,4.42478791748047,1.97513198852539,0.84948168334961,0.478986343994141,0.05078125,4.90377426147461,-0.615874350070953,0.454568475484848,65.0,1.0,6.94140625,6.965161529194969,-0.0034923553466796875,-0.05078125,-0.010180833940701461
1108.398,da3_elev_marker_green,green,269.810625,126.311111111111,271,127,1.37447473307425,1.1368006882464302e-15,-0.0709037707698353,91.8793231849236,4.90027570724487,4.88857412338257,6.84765625,4.038651953125,4.39872983154297,1.94738054275513,0.861623754119874,0.501545875701904,0.03125,4.90027570724487,-0.615874171257019,0.451475083827972,60.0,1.0,6.9296875,6.954519320436477,-0.003498554229739881,-0.03125,-0.010642208758492089
1108.432,da3_elev_marker_green,green,269.76393442623,126.344262295082,271,127,1.39923194657344,1.18028570641589e-15,-0.0984559370326021,91.8793231849235,4.89673471450806,4.88503360748291,6.921875,4.0757984375,4.4607866796875,2.02514028549194,0.820936277008057,0.435948034820557,0.07421875,4.89673471450806,-0.615874171257019,0.449021756649017,61.0,1.0,6.9296875,6.9470697743055325,-0.003540992736810189,0.07421875,-0.0074495461309442845
1108.464,da3_elev_marker_green,green,270.028977272727,126.377104377104,271,127,1.15363949910822,1.0871057202989e-15,-0.111795642308541,91.8793231849235,4.89310121536255,4.8816032409668,7.03515625,4.132495703125,4.55662990966797,2.14205503463745,0.760605512237549,0.33647130569458,0.11328125,4.89310121536255,-0.615874171257019,0.447809755802155,66.0,1.0,6.9296875,6.941855092013872,-0.003633499145510477,0.11328125,-0.005214682291660111
1108.498,da3_elev_marker_green,green,270.076153846154,126.347008547009,271,127,1.13132203799637,9.44228774068751e-16,-0.105576459326145,91.8793231849235,4.88933610916138,4.87794494628906,7.04296875,4.136405859375,4.56328989013672,2.15363264083862,0.752930249786378,0.326046219024659,0.0078125,4.88933610916138,-0.615874409675598,0.448338150978088,65.0,1.0,6.9296875,6.93820481440971,-0.0037651062011700986,0.0078125,-0.0036502776041622553
1108.531,da3_elev_marker_green,green,270.076153846154,126.347008547009,271,127,1.13132203799637,7.70291280864594e-16,-0.0769083556848503,91.8793231849235,4.88541603088379,4.87402677536011,7.1328125,4.18137265625,4.64034432617188,2.24739646911621,0.704043374633789,0.245071704711914,0.08984375,4.88541603088379,-0.615874290466309,0.450844079256058,65.0,1.0,6.94140625,6.939165245086796,-0.003920078277589667,0.08984375,0.000960430677086066
1108.565,da3_elev_marker_green,green,270.14625,126.044444444444,271,127,1.28139591159527,5.34233863285167e-16,-0.0291484131864507,91.8793231849236,4.88135814666748,4.86999940872192,7.0234375,4.12663046875,4.54665206054688,2.14207935333252,0.754727677917481,0.334706086120606,0.109375,4.88135814666748,-0.615874290466309,0.455049455165863,70.0,1.0,6.94140625,6.9398375465607565,-0.00405788421631037,-0.109375,0.0006723014739602462
1108.614,da3_elev_marker_green,green,270.1125,126.0,271,127,1.33703262862205,3.16036562649513e-16,-0.0051635426398529,91.8793231849235,4.87749290466309,4.86640882492065,7.0234375,4.12663046875,4.54665206054688,2.14594459533691,0.750862435913087,0.330840844116211,0.0,4.87749290466309,-0.615874409675598,0.457284361124039,69.0,1.0,6.94140625,6.940308157592529,-0.003865242004389202,0.0,0.00047061103177270525
1108.648,da3_elev_marker_green,green,270.1125,126.0,271,127,1.33703262862205,6.17319577592787e-17,-0.0068473122937943,91.8793231849235,4.87383413314819,4.8627724647522,6.89453125,4.062112890625,4.43785574951172,2.02069711685181,0.811721242523194,0.435978383636475,0.12890625,4.87383413314819,-0.615874290466309,0.457341849803925,69.0,1.0,6.9296875,6.937121960314769,-0.0036587715149005717,-0.12890625,-0.003186197277759817
1108.682,da3_elev_marker_green,green,270.14625,126.044444444444,271,127,1.28139591159527,-2.18973754637817e-16,-0.0240209552409591,91.8793231849235,4.87029838562012,4.85915184020996,6.99609375,4.112944921875,4.52342697998047,2.12579536437988,0.757353463745118,0.346871405639648,0.1015625,4.87029838562012,-0.615874290466309,0.456084758043289,70.0,1.0,6.94140625,6.938407247220338,-0.0035357475280699546,0.1015625,0.0012852869055688387
1108.714,da3_elev_marker_green,green,270.160961538462,126.275213675214,271,127,1.10873836252656,-4.96961844037557e-16,-0.0480914859124922,91.8793231849235,4.86682415008545,4.85598707199097,6.85546875,4.042562109375,4.40523465576172,1.98864459991455,0.824262040710449,0.46158949432373,0.140625,4.86682415008545,-0.615874290466309,0.454200744628906,65.0,1.0,6.94140625,6.939306948054236,-0.003474235534669745,-0.140625,0.0008997008338980095
1108.749,da3_elev_marker_green,green,270.06875,126.118827160494,271,127,1.28206557382348,-7.45443072195835e-16,-0.0707754524064372,91.8793231849235,4.86334705352783,4.85251760482788,7.1328125,4.18137265625,4.64034432617188,2.26946544647217,0.681974397277832,0.223002727355957,0.27734375,4.86334705352783,-0.615874290466309,0.452376186847687,72.0,1.0,6.9609375,6.9457961136379645,-0.003477096557619852,0.27734375,0.006489165583728251
1108.781,da3_elev_marker_green,green,270.1125,126.243055555556,271,127,1.16645666099315,-9.56652244143542e-16,-0.0841328650030495,91.8793231849235,4.85980987548828,4.84909629821777,7.18359375,4.206788671875,4.68427502685547,2.32378387451172,0.653021203613282,0.175534848632813,0.05078125,4.85980987548828,-0.615874290466309,0.451365560293198,64.0,1.0,6.99609375,6.960885404546574,-0.003537178039549893,0.05078125,0.015089290908609776
1108.814,da3_elev_marker_green,green,270.0675,126.033333333333,271,127,1.34313092974753,-1.1181648980574e-15,-0.081918196027089,91.8793231849235,4.85616636276245,4.84547090530396,7.015625,4.1227203125,4.5400082421875,2.15945863723755,0.733446050262452,0.316158120574952,0.16796875,4.85616636276245,-0.615874350070953,0.451723664999008,70.0,1.0,7.015625,6.9773072831826015,-0.003643512725830078,-0.16796875,0.016421878636027287
1108.848,da3_elev_marker_green,green,270.1125,126.0,271,127,1.33703262862205,-1.2299808612991801e-15,-0.0624484209341593,91.8793231849235,4.8524022102356,4.84184169769287,7.0703125,4.15009140625,4.58665073242188,2.2179102897644,0.702310803985596,0.26575147781372,0.0546875,4.8524022102356,-0.615874171257019,0.453597515821457,69.0,1.0,7.0234375,6.99114634822782,-0.0037641525268501397,0.0546875,0.013839065045218923
1108.899,da3_elev_marker_green,green,270.14625,125.955555555556,271,127,1.34898230530679,-1.3262666628391701e-15,0.0321468091833814,91.8793231849234,4.84445238113403,4.83420658111572,7.03515625,4.132495703125,4.55662990966797,2.19070386886597,0.711956678009034,0.287822471466065,0.03515625,4.84445238113403,-0.615874290466309,0.462158590555191,70.0,1.0,7.0234375,7.000833693759473,-0.007949829101570494,-0.03515625,0.009687345531652625
1108.932,da3_elev_marker_green,green,270.461065573771,125.655737704918,271,127,1.44827187839658,-1.2765708556570101e-15,0.0540714740161422,91.8793231849234,4.84067535400391,4.83032274246216,7.03125,4.130540625,4.55330234375,2.19057464599609,0.710134729003907,0.287373010253907,0.00390625,4.84067535400391,-0.615874230861664,0.464193671941757,61.0,1.0,7.03125,7.00995858563163,-0.0037770271301198477,-0.00390625,0.00912489187215737
1108.964,da3_elev_marker_green,green,270.461065573771,125.655737704918,271,127,1.44827187839658,-1.16164835520871e-15,0.0506540745780525,91.8793231849234,4.83709239959717,4.82694673538208,7.05859375,4.144226171875,4.57662924560547,2.22150135040283,0.692866227722169,0.2604631539917,0.02734375,4.83709239959717,-0.615874290466309,0.464016199111939,61.0,1.0,7.03515625,7.017517884942141,-0.0035829544067400576,0.02734375,0.007559299310510248
1109.014,da3_elev_marker_green,green,270.394589552239,125.872305140962,271,127,1.27992871104588,-1.03119561598899e-15,0.0311969071935057,91.8793231849234,4.8336296081543,4.82357168197632,7.04296875,4.136405859375,4.56328989013672,2.2093391418457,0.697223748779297,0.270339718017579,0.015625,4.8336296081543,-0.615874350070953,0.462378650903702,67.0,1.0,7.03515625,7.022809394459498,-0.0034627914428693174,-0.015625,0.005291509517356907
1109.049,da3_elev_marker_green,green,270.434659090909,125.917508417508,271,127,1.2212282217738,-8.57258883985856e-16,0.0061867736544138,91.8793231849235,4.83020401000977,4.82004594802856,7.09765625,4.163776953125,4.61009076904297,2.26745223999023,0.666427056884766,0.220113240966797,0.0546875,4.83020401000977,-0.615874409675598,0.460170716047287,66.0,1.0,7.03515625,7.026513451121648,-0.003425598144530362,0.0546875,0.0037040566621504567
1109.082,da3_elev_marker_green,green,270.434659090909,125.917508417508,271,127,1.2212282217738,-6.49156209151958e-16,-0.0171405738605395,91.8793231849234,4.82676267623901,4.81661367416382,6.98828125,4.109034765625,4.51680578857422,2.16151857376099,0.717727910614014,0.309956887664795,0.109375,4.82676267623901,-0.615874350070953,0.458043068647385,66.0,1.0,7.03125,7.027934415785153,-0.0034413337707599467,-0.109375,0.0014209646635050532
1109.114,da3_elev_marker_green,green,270.19014084507,125.923317683881,271,127,1.34726265466928,-4.06887424795624e-16,-0.0306765685883698,91.8793231849234,4.82324600219727,4.81322336196899,7.03515625,4.132495703125,4.55662990966797,2.21191024780273,0.690750299072266,0.266616092529297,0.046875,4.82324600219727,-0.615874171257019,0.456774324178696,71.0,1.0,7.03515625,7.0301009660496065,-0.0035166740417400533,0.046875,0.0021665502644534484
1109.149,da3_elev_marker_green,green,270.476865671642,125.953565505804,271,127,1.16991225147419,-1.08710378493757e-16,-0.0284531415115606,91.8793231849234,4.81960916519165,4.80984258651733,6.94140625,4.085573828125,4.47721440185547,2.12179708480835,0.734035337066651,0.342394763336181,0.09375,4.81960916519165,-0.615874230861664,0.456891000270844,67.0,1.0,7.03515625,7.031617551234724,-0.0036368370056196753,-0.09375,0.0015165851851177692
1109.181,da3_elev_marker_green,green,270.434659090909,125.917508417508,271,127,1.2212282217738,2.11985213352308e-16,-0.0066517974730107,91.8793231849234,4.81582069396973,4.806227684021,7.0078125,4.11881015625,4.53337088867187,2.19199180603027,0.697010537719727,0.282449805297852,0.06640625,4.81582069396973,-0.615874230861664,0.45870566368103,66.0,1.0,7.03515625,7.032679160864307,-0.0037884712219202754,0.06640625,0.0010616096295823496
1109.214,da3_elev_marker_green,green,270.159514925373,125.640132669983,271,127,1.59864139691082,5.1249183710554e-16,0.0385451190631596,91.8793231849234,4.81184387207031,4.80234384536743,6.953125,4.0914390625,4.4870904296875,2.14128112792969,0.720404809570313,0.324753442382812,0.0546875,4.81184387207031,-0.615874171257019,0.462554723024368,67.0,1.0,7.03515625,7.033422287605014,-0.00397682189942028,-0.0546875,0.0007431267407076447
1109.249,da3_elev_marker_green,green,270.461065573771,125.566484517304,271,126,0.691654530464671,8.57259880154532e-16,0.0875658037191098,91.8793231849235,4.80782556533814,4.79838848114014,7.0078125,4.11881015625,4.53337088867187,2.19998693466187,0.689015409088135,0.27445467666626,0.0546875,4.80782556533814,-0.615874230861664,0.466746896505356,61.0,1.0,7.03515625,7.033942476323509,-0.004018306732169741,0.0546875,0.0005201887184949072
1109.281,da3_elev_marker_green,green,270.461065573771,125.566484517304,271,126,0.691654530464671,1.0622573270129901e-15,0.104286052787538,91.8793231849234,4.80405044555664,4.7945613861084,7.03515625,4.132495703125,4.55662990966797,2.23110580444336,0.671554742431641,0.247420535888672,0.02734375,4.80405044555664,-0.615874350070953,0.468166887760162,61.0,1.0,7.03515625,7.034306608426456,-0.003775119781500358,0.02734375,0.0003641321029466127
